%t            	w            	v            	u            	S           	mu
3.93630e+001	0.00000e+000	1.04493e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93640e+001	0.00000e+000	1.04432e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93650e+001	0.00000e+000	1.04370e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93660e+001	0.00000e+000	1.04308e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93670e+001	0.00000e+000	1.04246e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93680e+001	0.00000e+000	1.04185e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93690e+001	0.00000e+000	1.04123e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93700e+001	0.00000e+000	1.04061e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93710e+001	0.00000e+000	1.03999e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93720e+001	0.00000e+000	1.03938e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93730e+001	0.00000e+000	1.03876e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93740e+001	0.00000e+000	1.03814e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93750e+001	0.00000e+000	1.03752e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93760e+001	0.00000e+000	1.03691e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93770e+001	0.00000e+000	1.03629e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93780e+001	0.00000e+000	1.03567e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93790e+001	0.00000e+000	1.03505e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93800e+001	0.00000e+000	1.03444e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93810e+001	0.00000e+000	1.03382e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93820e+001	0.00000e+000	1.03320e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93830e+001	0.00000e+000	1.03258e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93840e+001	0.00000e+000	1.03197e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93850e+001	0.00000e+000	1.03135e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93860e+001	0.00000e+000	1.03073e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93870e+001	0.00000e+000	1.03012e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93880e+001	0.00000e+000	1.02950e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93890e+001	0.00000e+000	1.02888e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93900e+001	0.00000e+000	1.02826e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93910e+001	0.00000e+000	1.02765e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93920e+001	0.00000e+000	1.02703e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93930e+001	0.00000e+000	1.02641e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93940e+001	0.00000e+000	1.02579e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93950e+001	0.00000e+000	1.02518e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93960e+001	0.00000e+000	1.02456e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93970e+001	0.00000e+000	1.02394e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93980e+001	0.00000e+000	1.02332e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.93990e+001	0.00000e+000	1.02271e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94000e+001	0.00000e+000	1.02209e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94010e+001	0.00000e+000	1.02147e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94020e+001	0.00000e+000	1.02085e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94030e+001	0.00000e+000	1.02024e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94040e+001	0.00000e+000	1.01962e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94050e+001	0.00000e+000	1.01900e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94060e+001	0.00000e+000	1.01838e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94070e+001	0.00000e+000	1.01777e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94080e+001	0.00000e+000	1.01715e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94090e+001	0.00000e+000	1.01653e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94100e+001	0.00000e+000	1.01591e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94110e+001	0.00000e+000	1.01530e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94120e+001	0.00000e+000	1.01468e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94130e+001	0.00000e+000	1.01406e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94140e+001	0.00000e+000	1.01345e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94150e+001	0.00000e+000	1.01283e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94160e+001	0.00000e+000	1.01221e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94170e+001	0.00000e+000	1.01159e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94180e+001	0.00000e+000	1.01098e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94190e+001	0.00000e+000	1.01036e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94200e+001	0.00000e+000	1.00974e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94210e+001	0.00000e+000	1.00912e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94220e+001	0.00000e+000	1.00851e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94230e+001	0.00000e+000	1.00789e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94240e+001	0.00000e+000	1.00727e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94250e+001	0.00000e+000	1.00665e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94260e+001	0.00000e+000	1.00604e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94270e+001	0.00000e+000	1.00542e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94280e+001	0.00000e+000	1.00480e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94290e+001	0.00000e+000	1.00418e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94300e+001	0.00000e+000	1.00357e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94310e+001	0.00000e+000	1.00295e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94320e+001	0.00000e+000	1.00233e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94330e+001	0.00000e+000	1.00171e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94340e+001	0.00000e+000	1.00110e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94350e+001	0.00000e+000	1.00048e+001	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94360e+001	0.00000e+000	9.99862e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94370e+001	0.00000e+000	9.99245e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94380e+001	0.00000e+000	9.98628e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94390e+001	0.00000e+000	9.98010e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94400e+001	0.00000e+000	9.97393e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94410e+001	0.00000e+000	9.96775e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94420e+001	0.00000e+000	9.96158e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94430e+001	0.00000e+000	9.95541e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94440e+001	0.00000e+000	9.94923e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94450e+001	0.00000e+000	9.94306e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94460e+001	0.00000e+000	9.93688e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94470e+001	0.00000e+000	9.93071e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94480e+001	0.00000e+000	9.92454e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94490e+001	0.00000e+000	9.91836e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94500e+001	0.00000e+000	9.91219e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94510e+001	0.00000e+000	9.90601e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94520e+001	0.00000e+000	9.89984e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94530e+001	0.00000e+000	9.89367e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94540e+001	0.00000e+000	9.88749e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94550e+001	0.00000e+000	9.88132e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94560e+001	0.00000e+000	9.87514e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94570e+001	0.00000e+000	9.86897e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94580e+001	0.00000e+000	9.86280e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94590e+001	0.00000e+000	9.85662e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94600e+001	0.00000e+000	9.85045e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94610e+001	0.00000e+000	9.84427e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94620e+001	0.00000e+000	9.83810e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94630e+001	0.00000e+000	9.83193e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94640e+001	0.00000e+000	9.82575e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94650e+001	0.00000e+000	9.81958e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94660e+001	0.00000e+000	9.81340e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94670e+001	0.00000e+000	9.80723e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94680e+001	0.00000e+000	9.80106e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94690e+001	0.00000e+000	9.79488e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94700e+001	0.00000e+000	9.78871e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94710e+001	0.00000e+000	9.78253e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94720e+001	0.00000e+000	9.77636e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94730e+001	0.00000e+000	9.77019e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94740e+001	0.00000e+000	9.76401e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94750e+001	0.00000e+000	9.75784e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94760e+001	0.00000e+000	9.75166e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94770e+001	0.00000e+000	9.74549e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94780e+001	0.00000e+000	9.73932e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94790e+001	0.00000e+000	9.73314e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94800e+001	0.00000e+000	9.72697e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94810e+001	0.00000e+000	9.72079e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94820e+001	0.00000e+000	9.71462e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94830e+001	0.00000e+000	9.70845e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94840e+001	0.00000e+000	9.70227e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94850e+001	0.00000e+000	9.69610e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94860e+001	0.00000e+000	9.68992e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94870e+001	0.00000e+000	9.68375e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94880e+001	0.00000e+000	9.67758e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94890e+001	0.00000e+000	9.67140e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94900e+001	0.00000e+000	9.66523e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94910e+001	0.00000e+000	9.65905e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94920e+001	0.00000e+000	9.65288e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94930e+001	0.00000e+000	9.64671e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94940e+001	0.00000e+000	9.64053e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94950e+001	0.00000e+000	9.63436e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94960e+001	0.00000e+000	9.62818e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94970e+001	0.00000e+000	9.62201e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94980e+001	0.00000e+000	9.61584e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.94990e+001	0.00000e+000	9.60966e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95000e+001	0.00000e+000	9.60349e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95010e+001	0.00000e+000	9.59731e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95020e+001	0.00000e+000	9.59114e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95030e+001	0.00000e+000	9.58497e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95040e+001	0.00000e+000	9.57879e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95050e+001	0.00000e+000	9.57262e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95060e+001	0.00000e+000	9.56644e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95070e+001	0.00000e+000	9.56027e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95080e+001	0.00000e+000	9.55410e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95090e+001	0.00000e+000	9.54792e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95100e+001	0.00000e+000	9.54175e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95110e+001	0.00000e+000	9.53557e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95120e+001	0.00000e+000	9.52940e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95130e+001	0.00000e+000	9.52323e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95140e+001	0.00000e+000	9.51705e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95150e+001	0.00000e+000	9.51088e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95160e+001	0.00000e+000	9.50470e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95170e+001	0.00000e+000	9.49853e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95180e+001	0.00000e+000	9.49236e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95190e+001	0.00000e+000	9.48618e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95200e+001	0.00000e+000	9.48001e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95210e+001	0.00000e+000	9.47383e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95220e+001	0.00000e+000	9.46766e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95230e+001	0.00000e+000	9.46149e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95240e+001	0.00000e+000	9.45531e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95250e+001	0.00000e+000	9.44914e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95260e+001	0.00000e+000	9.44296e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95270e+001	0.00000e+000	9.43679e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95280e+001	0.00000e+000	9.43062e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95290e+001	0.00000e+000	9.42444e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95300e+001	0.00000e+000	9.41827e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95310e+001	0.00000e+000	9.41209e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95320e+001	0.00000e+000	9.40592e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95330e+001	0.00000e+000	9.39975e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95340e+001	0.00000e+000	9.39357e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95350e+001	0.00000e+000	9.38740e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95360e+001	0.00000e+000	9.38122e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95370e+001	0.00000e+000	9.37505e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95380e+001	0.00000e+000	9.36888e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95390e+001	0.00000e+000	9.36270e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95400e+001	0.00000e+000	9.35653e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95410e+001	0.00000e+000	9.35035e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95420e+001	0.00000e+000	9.34418e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95430e+001	0.00000e+000	9.33801e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95440e+001	0.00000e+000	9.33183e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95450e+001	0.00000e+000	9.32566e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95460e+001	0.00000e+000	9.31948e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95470e+001	0.00000e+000	9.31331e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95480e+001	0.00000e+000	9.30714e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95490e+001	0.00000e+000	9.30096e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95500e+001	0.00000e+000	9.29479e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95510e+001	0.00000e+000	9.28861e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95520e+001	0.00000e+000	9.28244e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95530e+001	0.00000e+000	9.27627e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95540e+001	0.00000e+000	9.27009e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95550e+001	0.00000e+000	9.26392e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95560e+001	0.00000e+000	9.25774e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95570e+001	0.00000e+000	9.25157e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95580e+001	0.00000e+000	9.24540e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95590e+001	0.00000e+000	9.23922e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95600e+001	0.00000e+000	9.23305e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95610e+001	0.00000e+000	9.22687e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95620e+001	0.00000e+000	9.22070e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95630e+001	0.00000e+000	9.21453e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95640e+001	0.00000e+000	9.20835e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95650e+001	0.00000e+000	9.20218e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95660e+001	0.00000e+000	9.19600e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95670e+001	0.00000e+000	9.18983e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95680e+001	0.00000e+000	9.18366e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95690e+001	0.00000e+000	9.17748e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95700e+001	0.00000e+000	9.17131e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95710e+001	0.00000e+000	9.16513e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95720e+001	0.00000e+000	9.15896e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95730e+001	0.00000e+000	9.15279e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95740e+001	0.00000e+000	9.14661e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95750e+001	0.00000e+000	9.14044e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95760e+001	0.00000e+000	9.13426e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95770e+001	0.00000e+000	9.12809e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95780e+001	0.00000e+000	9.12192e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95790e+001	0.00000e+000	9.11574e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95800e+001	0.00000e+000	9.10957e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95810e+001	0.00000e+000	9.10339e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95820e+001	0.00000e+000	9.09722e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95830e+001	0.00000e+000	9.09105e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95840e+001	0.00000e+000	9.08487e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95850e+001	0.00000e+000	9.07870e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95860e+001	0.00000e+000	9.07252e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95870e+001	0.00000e+000	9.06635e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95880e+001	0.00000e+000	9.06018e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95890e+001	0.00000e+000	9.05400e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95900e+001	0.00000e+000	9.04783e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95910e+001	0.00000e+000	9.04165e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95920e+001	0.00000e+000	9.03548e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95930e+001	0.00000e+000	9.02931e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95940e+001	0.00000e+000	9.02313e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95950e+001	0.00000e+000	9.01696e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95960e+001	0.00000e+000	9.01078e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95970e+001	0.00000e+000	9.00461e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95980e+001	0.00000e+000	8.99844e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.95990e+001	0.00000e+000	8.99226e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96000e+001	0.00000e+000	8.98609e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96010e+001	0.00000e+000	8.97991e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96020e+001	0.00000e+000	8.97374e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96030e+001	0.00000e+000	8.96757e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96040e+001	0.00000e+000	8.96139e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96050e+001	0.00000e+000	8.95522e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96060e+001	0.00000e+000	8.94904e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96070e+001	0.00000e+000	8.94287e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96080e+001	0.00000e+000	8.93670e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96090e+001	0.00000e+000	8.93052e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96100e+001	0.00000e+000	8.92435e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96110e+001	0.00000e+000	8.91817e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96120e+001	0.00000e+000	8.91200e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96130e+001	0.00000e+000	8.90583e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96140e+001	0.00000e+000	8.89965e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96150e+001	0.00000e+000	8.89348e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96160e+001	0.00000e+000	8.88730e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96170e+001	0.00000e+000	8.88113e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96180e+001	0.00000e+000	8.87496e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96190e+001	0.00000e+000	8.86878e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96200e+001	0.00000e+000	8.86261e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96210e+001	0.00000e+000	8.85643e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96220e+001	0.00000e+000	8.85026e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96230e+001	0.00000e+000	8.84409e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96240e+001	0.00000e+000	8.83791e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96250e+001	0.00000e+000	8.83174e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96260e+001	0.00000e+000	8.82556e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96270e+001	0.00000e+000	8.81939e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96280e+001	0.00000e+000	8.81322e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96290e+001	0.00000e+000	8.80704e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96300e+001	0.00000e+000	8.80087e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96310e+001	0.00000e+000	8.79469e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96320e+001	0.00000e+000	8.78852e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96330e+001	0.00000e+000	8.78235e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96340e+001	0.00000e+000	8.77617e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96350e+001	0.00000e+000	8.77000e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96360e+001	0.00000e+000	8.76382e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96370e+001	0.00000e+000	8.75765e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96380e+001	0.00000e+000	8.75148e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96390e+001	0.00000e+000	8.74530e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96400e+001	0.00000e+000	8.73913e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
3.96410e+001	0.00000e+000	8.73295e+000	5.00000e+001	-1.00000e+000	-6.30000e-001
